2025-10-28 17:58:17,607 | INFO | honoua | POST /compare -> 200 (2.3 ms)
2025-10-28 17:58:17,626 | INFO | honoua | POST /compare -> 200 (3.4 ms)
2025-10-28 17:58:17,775 | INFO | honoua | GET /health -> 200 (2.1 ms)
2025-10-28 17:58:18,577 | INFO | honoua | GET /products -> 200 (0.9 ms)
2025-10-28 17:58:18,596 | INFO | honoua | GET /products/3560071234567 -> 200 (1.0 ms)
2025-10-28 17:58:18,613 | INFO | honoua | GET /products/0000000000000 -> 404 (0.9 ms)
2025-10-28 17:58:18,637 | INFO | honoua | POST /products/search -> 200 (3.5 ms)
2025-10-28 17:58:18,663 | INFO | honoua | GET /products/9990000000000 -> 200 (1.1 ms)
2025-10-28 18:12:17,204 | INFO | honoua | POST /compare -> 200 (2.3 ms)
2025-10-28 18:12:17,222 | INFO | honoua | POST /compare -> 200 (3.2 ms)
2025-10-28 18:12:17,319 | INFO | honoua | GET /health -> 200 (2.2 ms)
2025-10-28 18:12:17,338 | INFO | honoua | GET /logs/recent called (limit=3)
2025-10-28 18:12:17,358 | INFO | honoua | GET /logs/recent -> 200 (21.0 ms)
2025-10-28 18:12:17,374 | INFO | honoua | GET /products -> 200 (0.7 ms)
2025-10-28 18:12:17,388 | INFO | honoua | GET /products/3560071234567 -> 200 (1.3 ms)
2025-10-28 18:12:17,403 | INFO | honoua | GET /products/0000000000000 -> 404 (1.5 ms)
2025-10-28 18:12:17,419 | INFO | honoua | POST /products/search -> 200 (2.1 ms)
2025-10-28 18:12:17,436 | INFO | honoua | GET /products/9990000000000 -> 200 (0.8 ms)
2025-10-28 20:00:30,792 | INFO | honoua | GET /health -> 200 (2.0 ms)
2025-10-28 20:04:39,390 | INFO | honoua | GET /health -> 200 (3.3 ms)
2025-10-28 20:29:33,641 | INFO | honoua | GET /emissions/summary_a40 -> 404 (1.1 ms)
2025-10-28 20:29:33,706 | INFO | honoua | GET /emissions/summary_a40 -> 404 (1.0 ms)
2025-10-28 20:56:27,089 | INFO | honoua | GET /emissions/summary_a40 -> 404 (1.1 ms)
2025-10-28 20:56:27,366 | INFO | honoua | GET /emissions/summary_a40 -> 404 (0.8 ms)
2025-10-29 09:19:47,424 | INFO | honoua | GET /emissions/summary_a40 -> 404 (1.1 ms)
2025-10-29 09:26:10,143 | INFO | honoua | GET /health -> 200 (2.8 ms)
2025-10-29 09:33:12,685 | INFO | honoua | GET /emissions/summary_a40 -> 200 (1.9 ms)
2025-10-29 09:33:12,883 | INFO | honoua | GET /emissions/summary_a40 -> 200 (0.9 ms)
2025-10-29 09:38:27,794 | INFO | honoua | GET /emissions/summary_a40 -> 200 (2.0 ms)
2025-10-29 09:38:27,850 | INFO | honoua | GET /emissions/summary_a40 -> 200 (1.3 ms)
